stable_id,native_type,internal_asset_name,observed_scene_support,has_area_entry,has_book_event,native_components
b0342c6d4057dbe4dae5e2bf6ca5e113,HiddenLocation,Location_GoblinVillge,current-main-map-anchor,true,false,
b03baadaec449d2469f66968f33765a0,Waypoint,Location_CH05Crossing46,current-main-map-anchor,false,false,
b06b3259f33a5f044ae0daf50f3fec15,SystemWaypoint,Location_WolfLair_Waypoint,current-main-map-anchor,false,false,
b0fc6512b337a0a439168538006235e7,HiddenLocation,Location_JubilostDebates,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
b1874e2a3a50ba94a86e5c5491420a10,Waypoint,Location_SSCrossing25_Waypoint,current-main-map-anchor,false,false,
b1ceab53ebcd3f8489cf2456b39f54e0,Location,Location_ResourceAncientRuins01,current-main-map-anchor,false,false,
b2067f416a54d9c4a9bbfb662cd70853,Location,Location_LandmarkThornRiver,absent-current-main-map,false,false,
b23d738f6ac5e22438cd96ecba1f6fd0,SystemWaypoint,Location_RestovRoad_Waypoint1,current-main-map-anchor,false,false,
b29c98b0b5bdfa8409c99842a69acd3e,Waypoint,Location_VHCrossing10,current-main-map-anchor,false,false,
b2a2fad049f396046b5db05b491c224f,Waypoint,Location_CH04Crossing25,current-main-map-anchor,false,false,
b352f3df5aac18541b7f870203986902,HiddenLocation,Location_NaturesWrath,current-main-map-anchor,true,false,
b373229f4ec28ab4f888209e36c3849f,Waypoint,Location_Crossing25K_Waypoint,current-main-map-anchor,false,false,
b3b76f01a5fac3247aee9c89af7cfc1b,Waypoint,Location_Chapter01Crossing34,current-main-map-anchor,false,false,
b4172d084bac7104e90757d93de1884b,Waypoint,Location_Chapter01Crossing16,current-main-map-anchor,false,false,
b445413c62f8b8741851d10028056f1e,Waypoint,Location_VHCrossing03_Waypoint,current-main-map-anchor,false,false,
b46a4cf980bc74a41985c654045e409e,Waypoint,Location_CH04Crossing07_Waypoint,current-main-map-anchor,false,false,
b4d9625abcf54ef4cbaeb0c3b0eecc1b,Waypoint,Location_CH06Crossing09,current-main-map-anchor,false,false,
b6a7f390969ca744ba839913eee1251d,SystemWaypoint,Location_JaethalQ3_ElvesCamp_Waypoint,current-main-map-anchor,false,false,
b6b2727f07bd9f34b9c9d5fe5e31e38e,SystemWaypoint,Location_Nameless01_Waypoint,current-main-map-anchor,false,false,
b6c0c40d3ec2572469eb4ed58279bb54,Landmark,Location_MapTextLandmark_Tuskwater,absent-current-main-map,false,false,
b6fb8af255d8719439f08b013529d35e,SystemWaypoint,Location_RegQ3_SharpFangsCamp_Waypoint,absent-current-main-map,false,false,
b78220bfcf6d25145a808aa1f1f7eee8,Waypoint,Location_CH04Crossing40,current-main-map-anchor,false,false,
b788892b7cd71e94594ab17d3ad97598,Landmark,Location_BigOutdoor,current-main-map-anchor,true,false,
b7b0a2a6e9772024db8c28863ef41bcc,Waypoint,Location_DWCrossing05_Waypoint,current-main-map-anchor,false,false,
b7b65abb813c521408789077a0b15d5d,Waypoint,Location_CH04Crossing27,current-main-map-anchor,false,false,
b8c3b7e18d9e748438cb8bb90ed6bbd5,Waypoint,Location_Chapter02Crossing12,current-main-map-anchor,false,false,
b95f423b7d50df54b9782c7637b8c2c5,HiddenLocation,Location_TechnicLeagueHideout,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
b99c1f07bd1ce064795f2e940f1227ca,Waypoint,Location_CH04Crossing02_Waypoint,current-main-map-anchor,false,false,
ba2696eea757c0148a3a4d65fdcfa286,Waypoint,Location_Chapter01Crossing06,current-main-map-anchor,false,false,
ba4859ccd7430e944bf2d5efa345f7c8,Waypoint,Location_SSCrossing29_Waypoint,current-main-map-anchor,false,false,
ba72877c0299e2941b18a25f149a1689,Waypoint,Location_Chapter01Crossing25,current-main-map-anchor,false,false,
ba743bf3540e3084aa93d0622de16f62,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake06,absent-current-main-map,false,false,
ba84520fea23b18489092036e7f6d938,SystemWaypoint,Location_TalonPeak_Waypoint,current-main-map-anchor,false,false,
bac123a6dc8928348aa9265d7cbf4a18,Waypoint,Location_VHCrossing06_Waypoint,current-main-map-anchor,false,false,
badf9282d520009428984a28f2ada88a,HiddenLocation,Location_DungeonStartHub,current-main-map-anchor,true,false,
bb100fdf8aaa56e4183413a8414a38da,HiddenLocation,Location_SilverstepGrove,current-main-map-anchor,true,false,
bb1c4e4ef63bd1b429ecda6ab5829b28,HiddenLocation,Location_RedcapLair,current-main-map-anchor,true,false,
bbb65cefe76303e48a1d03d5108dcc3a,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake05,absent-current-main-map,false,false,
bc9034aab51c2e34782adb59ef0f758f,HiddenLocation,Location_ColdDiplomacy,current-main-map-anchor,true,false,
bce56828633b6a347971b82f6e4d44de,Waypoint,Location_CH04Crossing04_Waypoint,current-main-map-anchor,false,false,
bd27fd03a9e4ba34498482d1909bbd21,SystemWaypoint,Location_AdventurerCamp_Waypoint,current-main-map-anchor,false,false,
bd45102897889c642af4459c464d231c,Waypoint,Location_CH04Crossing23,current-main-map-anchor,false,false,
bd6534004411da54ead667a62b03f068,Waypoint,Location_CH05Crossing34,current-main-map-anchor,false,false,
bdd197f01e461d949ab760eac85600a2,HiddenLocation,Location_SmilodonLair,current-main-map-anchor,true,false,
bde338798d695d843b81d49b90e144c2,Waypoint,Location_TOLCrossing02_Waypoint,current-main-map-anchor,false,false,
bdfc0899283b54548b01154ab6aa72ab,Location,Location_ResourceAncientRuins01,current-main-map-anchor,false,false,
bdfc8d474c5e0d74281b1377ad3f65f7,Waypoint,Location_CH05Crossing39,current-main-map-anchor,false,false,
be3097534036201458f4169d43158d10,Waypoint,Location_TOLCrossing10,current-main-map-anchor,false,false,
bf747754c843d3a4ebc2486e4045d427,Waypoint,Location_CH04Crossing60,current-main-map-anchor,false,false,
bfb8921fb50841a4e9b1b1a64459ed7c,SystemWaypoint,Location_DragonleafGulch_Waypoint,absent-current-main-map,false,false,
c005ad10be9821c44af2e70bfa87d160,SystemWaypoint,Location_LeopardLair_Waypoint,current-main-map-anchor,false,false,
c05ed900a2db2a7468e5c258cb9bb4d2,HiddenLocation,Location_VarisianCaravan,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
c0785990baca41f4c93144ca30f9b8bc,Waypoint,Location_CH05Crossing11,current-main-map-anchor,false,false,
c078c0e4f7cefec449c6b7b22f2b870f,Waypoint,Location_CH04Crossing28,current-main-map-anchor,false,false,
c09910bd159ef104dac27a8ddff7e4ab,Location,Location_AbandonedKeepOutdoor,current-main-map-anchor,true,false,
c10143a6f85f2ed4eb5ae143e5fb3de4,Location,Location_ResourseGemMine01,current-main-map-anchor,false,false,
c1cda1304277da7499d1bd9615aadfac,Location,Location_GMBE_ExplorersGrave,current-main-map-anchor,false,true,
c215b02b757f76a4c849f7cf2a001f11,Waypoint,Location_Crossing28_Waypoint2,current-main-map-anchor,false,false,
c2925bf5a5a9247458272a714602bfdd,Waypoint,Location_Chapter01Crossing53,current-main-map-anchor,false,false,
c2d4723800cfe9f4496c665b2ae91e41,HiddenLocation,Location_Artisan_Alchemist_Wererats,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
c2e76d25073c8304fb7485c17992a3c0,Waypoint,Location_CH06Crossing08,current-main-map-anchor,false,false,
c3a6248adf9c4e94d9693d4bca97265a,Waypoint,Location_Chapter01Crossing31,current-main-map-anchor,false,false,
c45357d318471994b9ad23e11c904dd0,Location,Location_GhostStone,current-main-map-anchor,true,false,
c5001801e37b7aa438450067cf82551a,HiddenLocation,Location_PoachersCamp,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
c57c3b1a90d98014cba51bf1fd1bebc4,Waypoint,Location_SSCrossing17_Waypoint,current-main-map-anchor,false,false,
c5e309c5ba3f39847ac60a1a8be0b778,Location,Location_DunswardOutdoor_DLC2,absent-current-main-map,true,false,
c61e13d3478baab46b56a390d4ba88c1,Waypoint,Location_Chapter01Crossing30,current-main-map-anchor,false,false,
c61e32a42e9046f49ba8fe243612dedc,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake11,absent-current-main-map,false,false,
c6535072f81187441833e27e272af1a4,Waypoint,Location_ThornShrikeCrossing_Waypoint2,current-main-map-anchor,false,false,
c6c5ea67a029bf847894e0279634602b,Waypoint,Location_CH04Crossing11_Waypoint,current-main-map-anchor,false,false,
c71a59a151288ee45a3530648d6c8a6a,Waypoint,Location_CH05Crossing21,current-main-map-anchor,false,false,
c7706c5ff998de0439d33dfca4ae4160,Waypoint,Location_CH04Crossing09_Waypoint,current-main-map-anchor,false,false,
c78135a6bbf5c164b87b06c31500fdbe,Waypoint,Location_Chapter01Crossing51,current-main-map-anchor,false,false,
c7b71be057dfb704591870fcb99c2542,SystemWaypoint,Location_WolfsLair_WaypointW,absent-current-main-map,false,false,
c8039d0955b6c894e979f11ffce5f227,Waypoint,Location_CH05Crossing04,current-main-map-anchor,false,false,
c88309d0db0309d43a1abc6490b70f86,Waypoint,Location_Chapter01Crossing01,current-main-map-anchor,false,false,
c8cf7887a00a0d44bbd37b683a926a50,SystemWaypoint,Location_TuskguttersLair_Waypoint,absent-current-main-map,false,false,
c8db32efb59ae6b46ba2c921d81fa2e4,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake10,absent-current-main-map,false,false,
c8fc938310cfb9f4fa5a8d4c7b96ead7,Location,Location_RushlightFestival,current-main-map-anchor,true,false,
c9a92be42b49c644a9bd601608ebb1a7,SystemWaypoint,Location_VarisianCaravan_Waypoint,current-main-map-anchor,false,false,
c9dda2406f21bdf418faff36414d6fb3,Landmark,Location_MapTextLandmark_Narlmarches,absent-current-main-map,false,false,
c9e4caa7810fa6d47a4b4469cabd97a3,SystemWaypoint,Location_IllthuliaksLair_Waypoint,current-main-map-anchor,false,false,
c9f1852b8fe12884cb7dc88ae213fd7a,SystemWaypoint,Location_Littletown2_Waypoint,current-main-map-anchor,false,false,
ca167c3727821c54d8189960a86ebad7,SystemWaypoint,Location_GMBERuinedTowerClimb01_Waypoint,current-main-map-anchor,false,false,
ca20645f3ef31874f8a35f8052211681,HiddenLocation,Location_Puzzle05,current-main-map-anchor,true,false,
ca63481eeb553eb46ab275569ea9e237,SystemWaypoint,Location_Littletown1_Waypoint,current-main-map-anchor,false,false,
ca8d6622a5ca67744a74e26f7d522f50,HiddenLocation,Location_AthachLair,current-main-map-anchor,true,false,
ca98f261bf837c04a8ef01eec7e835ce,Waypoint,Location_CH06Crossing12,current-main-map-anchor,false,false,
cb0f7cf1e422d6e459fe3c4525026abd,Waypoint,Location_Crossing35_Waypoint,current-main-map-anchor,false,false,
cb31b12c285f11442b41c38f866cac24,Waypoint,Location_CH04Crossing67,current-main-map-anchor,false,false,
cb82921b3bbd6c24a86476bbfd6adc0f,Waypoint,Location_CH04Crossing50,current-main-map-anchor,false,false,
cb9b2baa8c2c00a49934291fcaac2362,Waypoint,Location_CH04Crossing03_Waypoint,current-main-map-anchor,false,false,
cbbe0370448922f4aa2b770a6f338178,Location,Location_SixBearsCamp,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
cc4c94689e447df438895f07a54ec02a,Waypoint,Location_CH04Crossing21,current-main-map-anchor,false,false,
cccd2c857c34cd142b2d7f18456182df,Location,Location_LandmarkKiravoyRiver,absent-current-main-map,false,false,
ccf6778060816ad4d8bf6768ccd65b8e,Landmark,Location_KamelandsOutdoor,current-main-map-anchor,true,false,
cd7aba43e39d5d1438bf563e8c9341d8,Waypoint,Location_SSCrossing19_Waypoint,current-main-map-anchor,false,false,
ce7b30bc9192c2f4db45cde242c29731,SystemWaypoint,Location_GiantSlugLair_Waypoint,current-main-map-anchor,false,false,
cf1a8a11ddeae9e4d8c3e1158310a6fc,Waypoint,Location_CH05Crossing31,current-main-map-anchor,false,false,
cf285a2bec7bcd74ab4c070b3b351de6,Waypoint,Location_Chapter02Crossing16,current-main-map-anchor,false,false,
cf881f67c3766d7408edf2dd37373cf4,Location,Location_ResourceIronMine02,current-main-map-anchor,false,false,
cfe5ea6109ef2ac40b3f97e57a88e700,Waypoint,Location_Chapter01Crossing35,current-main-map-anchor,false,false,
cfee8c414a36d874c994fd16b2118099,SystemWaypoint,Location_KingdomOfTheCleansed_Waypoint,current-main-map-anchor,false,false,
d018d028e0f67d048a1db51ce40e1cdb,HiddenLocation,Location_DryadLair,current-main-map-anchor,true,false,
d0ff53ce96edd2a4e906a74111ee30a7,Location,Location_RiverPirateCamp,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
d208960a258a3af478277da43d903f6d,Waypoint,Location_CH05Crossing29,current-main-map-anchor,false,false,
d252a9f691676a145ae645ca4f579f12,Waypoint,Location_CH04Crossing54,current-main-map-anchor,false,false,
d27dcdb4a408f7746aa6a67003df9ee5,SystemWaypoint,Location_DunswardOutdoorS_Waypoint,current-main-map-anchor,false,false,
d28459a5f9530ca4cb9e8d0cbfb56548,Waypoint,Location_Crossing24_Waypoint,current-main-map-anchor,false,false,
d36c02c469a262c4ea8b41314e91f237,Landmark,Location_MapTextLandmark_DireNarlmarches,absent-current-main-map,false,false,
d3ced6bc9f82f054d8a2f8698e5f7d4a,SystemWaypoint,Location_Event2_Waypoint,current-main-map-anchor,false,false,
d3f19429e059a8a499522cd9b481914e,Waypoint,Location_CH04Crossing37,current-main-map-anchor,false,false,
d418b5e70fd468342aa853c7a0a00bf0,Waypoint,Location_CH05Crossing42,current-main-map-anchor,false,false,
d42d1973bb5ff9a499cffcf14153607e,Waypoint,Location_CH04Crossing43,current-main-map-anchor,false,false,
d497f7cf63116f24daa323da45ff1f79,Waypoint,Location_Chapter01Crossing37,current-main-map-anchor,false,false,
d4cb56537be2a6f46a3987f0a79e9a86,Waypoint,Location_OldFord2,current-main-map-anchor,false,false,
d56bfd00749827e45aa4c40bf3dd7bf1,Waypoint,Location_Chapter02Crossing04,current-main-map-anchor,false,false,
d57fcb9f61aeb744ca05ffa55f4edeb4,HiddenLocation,Location_Jubilost_Q2,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
d5e5b94cd4c23db488bb5c58253e0e8c,HiddenLocation,Location_GiantSlugLair,current-main-map-anchor,true,false,
d7399a1e712b6f04c862b48299177ed6,SystemWaypoint,Location_HydraDen_Waypoint,current-main-map-anchor,false,false,
d74a76989dd65024c94ad0f080a69c4c,Location,Location_GMBE_BarbarianSearch,current-main-map-anchor,false,true,
d76fce860a6cbca4b910ac7691a19e65,Waypoint,Location_SSCrossing21_Waypoint,current-main-map-anchor,false,false,
d87c8065f1894ec4196b56bb22ab9a72,Waypoint,Location_SSCrossing15_Waypoint,absent-current-main-map,false,false,
d8fc64573134d8646bb9894be18332d4,Waypoint,Location_Chapter01Crossing52,current-main-map-anchor,false,false,
da62d5f93bad3c4448dfd676c564c2ff,Location,Location_GoblinShrines,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
da9f0d1f1d7bccc438b1eeb2efdf328a,Waypoint,Location_DWCrossing03_Waypoint,current-main-map-anchor,false,false,
dabeba1d7cd155947b8f5215c02af473,Waypoint,Location_Chapter01Crossing42,current-main-map-anchor,false,false,
db84d5e303a0e914c8f1cdfb7aca3237,Waypoint,Location_CH04Crossing57,current-main-map-anchor,false,false,
dbd32fbc0b7df944683695f456dcd1e1,SystemWaypoint,Location_Nameless02_Waypoint,current-main-map-anchor,false,false,
dbd9cb4fb1b411b48aac475c1e8ec93a,Waypoint,Location_SSCrossing22_Waypoint,absent-current-main-map,false,false,
dc46d1d3faf1e2b4eb1571ac32edd7d8,Waypoint,Location_Crossing28_Waypoint,current-main-map-anchor,false,false,
dca9051244246314bb95ca9100a15c6d,Location,Location_ResourceMagic01,current-main-map-anchor,false,false,
ddf4a7edc84d4bb4ea837548f94bbb0e,Waypoint,Location_Chapter02Crossing02,current-main-map-anchor,false,false,
de327a145aec6864990019458aab89f4,SystemWaypoint,Location_TechnicLeagueHideout_Waypoint01,current-main-map-anchor,false,false,
deac1dbbecf95e743a1b970346ee714e,Waypoint,Location_CH04Crossing65,current-main-map-anchor,false,false,
df847d187bafba3439446fee7b0619b9,HiddenLocation,Location_DelicateSituation,current-main-map-anchor,true,false,
df99ce852a3d99f41a75504aa880ec78,Waypoint,Location_CH04Crossing35,current-main-map-anchor,false,false,
dfec9438c85e5d4449a0d6191f227272,Waypoint,Location_CH05Crossing32,current-main-map-anchor,false,false,
dff13eef20643ce468d4844b081927db,Waypoint,Location_Chapter01Crossing12,current-main-map-anchor,false,false,
dff9022f3042ea747b8b33d06cd89eb5,Waypoint,Location_ThornCrossing_Waypoint,current-main-map-anchor,false,false,
e013938e17b03a448b2c28e70d56a132,Location,Location_TuskersRiders,current-main-map-anchor,true,false,
e034ced26f899184e86346cb17af9f6e,Waypoint,Location_CH04Crossing48,current-main-map-anchor,false,false,
e0567af89dd156548af20d9b5cfb256c,Waypoint,Location_CH05Crossing27,current-main-map-anchor,false,false,
e10a619e9d099af4485c14bfbfced901,SystemWaypoint,Location_DryadLair_Waypoint,current-main-map-anchor,false,false,
e1260cec9664da047893787bbad62f6f,HiddenLocation,Location_GargoyleLair,current-main-map-anchor,true,false,
e1351cb118bbc384484057ef768fdabd,HiddenLocation,Location_BigBoggardLair,current-main-map-anchor,true,false,
e1edfc64e48a2964c8eb583e36ebd57e,Waypoint,Location_CH05Crossing06,current-main-map-anchor,false,false,
e20f77e1f49165a46b5387da39e2de3c,Waypoint,Location_CH06Crossing16,current-main-map-anchor,false,false,
e21683f530877e342af734b1d5e56762,SystemWaypoint,Location_TuskerRiders_Waypoint,current-main-map-anchor,false,false,
e2532f5a33de5264c819b17d16a40270,Waypoint,Location_Chapter01Crossing48,current-main-map-anchor,false,false,
e29a7640fde60894b90231fbdd2a7d88,HiddenLocation,Location_OnTheEdge,current-main-map-anchor,true,false,
e34700028f9e8e54e824a1718b36dc29,Waypoint,Location_Crossing36,current-main-map-anchor,false,false,
e3ad4abffd8fa3e41969baa83b22c9ed,Location,Location_KingOfTheForest,current-main-map-anchor,true,false,
e3aff48f7eacbce459b3a79df80ad460,SystemWaypoint,Location_WeepingGrove_Waypoint,current-main-map-anchor,false,false,
e3d3bdd64f8b2c948b7efbbe801835d2,HiddenLocation,Location_ShrineOfLamashtu,current-main-map-anchor,true,false,
e3edf8b6987b34444972aae5bfa9d2fe,Location,Location_SheylynCathedral,current-main-map-anchor,true,false,Kingmaker.Designers.EventConditionActionSystem.Events.SummonPoolTrigger;Kingmaker.Designers.EventConditionActionSystem.Events.SummonPoolTrigger;Kingmaker.Designers.EventConditionActionSystem.Events.ActivateTrigger;Kingmaker.Designers.EventConditionActionSystem.Events.DeactivateTrigger;Kingmaker.Globalmap.Blueprints.LocationRestriction
e51c91a84d128504ebc8a5049a3e5ad8,Location,Location_WeepingGrove,current-main-map-anchor,true,false,
e624dd95681014640882c696bb6dcf70,HiddenLocation,Location_LoneCyclopCave,current-main-map-anchor,true,false,
e6ba0da2baa6bdd4a9c92397e7d53efa,Waypoint,Location_KamelandsOutdoorCrossing,current-main-map-anchor,false,false,
e6eebcd62329f934eb728a6a5506ae86,HiddenLocation,Location_KamelandsSafariLodge,current-main-map-anchor,true,false,
e779c63ea50fdb54489185c967d75d5a,Landmark,Location_Varnhold,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
e7a40c857bf50ca42bd0d36e1feda716,Waypoint,Location_CH05Crossing33,current-main-map-anchor,false,false,
e7bb389c333d0db4c845cbb1ba3a4c9e,Waypoint,Location_Chapter01Crossing41,current-main-map-anchor,false,false,
e85c3bbc569dabc4caceed6900e8f10e,HiddenLocation,Location_CapitalRegionLair03,current-main-map-anchor,true,false,
e8898972f915eba4185053c76c67aa2b,Location,Location_ResourceHerbs01,current-main-map-anchor,false,false,
e91e7a499c65a344ba28af60ab90f867,Location,Location_CastleOfKnives,current-main-map-anchor,true,false,
e929000884b47804f9c026c873aaa57b,Location,Location_ThornRiverCamp,current-main-map-anchor,true,false,
e9a05b109698f1647953f475fd5bd23c,Waypoint,Location_Crossing38,current-main-map-anchor,false,false,
eb7a75ed181748e40a72547dcab2bf03,Location,Location_TaldanMine,current-main-map-anchor,true,false,
ebd5c97af7c89634f8b613983930daae,Waypoint,Location_MurqueRiverCrossing_Waypoint,current-main-map-anchor,false,false,
ec309770ce295cd4387c099f7c01b6e4,Waypoint,Location_CH04Crossing55,current-main-map-anchor,false,false,
ece8103217293174e91f68128954c73f,SystemWaypoint,Location_AbandonedKeepOutdoor_Waypoint,absent-current-main-map,false,false,
ed53f5d674e78dc49ae6ff53f5e76f77,Location,Location_ResourseIronMine01,current-main-map-anchor,false,false,
edd2d0d7cadbe484d9fcfec09cb90c3a,Waypoint,Location_CH04Crossing33,current-main-map-anchor,false,false,
ede7444b6914e7543b58793f5e786ed8,HiddenLocation,Location_LeopardLair,current-main-map-anchor,true,false,
ede784ce19e2f3d45a8380cca64e3694,Waypoint,Location_Chapter01Crossing55,current-main-map-anchor,false,false,
ef249bab47378e9499158e18b018ecb8,SystemWaypoint,Location_Artisan_Woodmaster_FeyJokers_Waypoint,current-main-map-anchor,false,false,
efdcf047fdcfaae4481fbee83f0a5299,SystemWaypoint,Location_LinnormsGrave_Waypoint,current-main-map-anchor,false,false,
f036a75e954214d47bacd0b8215fb576,Location,Location_KoboldsOnTheMarch,current-main-map-anchor,true,false,
f094aea16e484f04f96b3576496c7d12,SystemWaypoint,Location_TaldorTower_Waypoint,current-main-map-anchor,false,false,
f119c4942a2f5a7469901cf436590276,Waypoint,Location_CH04Crossing10_Waypoint,current-main-map-anchor,false,false,
f141fba4111e6d141a062d7c7fcbc37f,SystemWaypoint,Location_WolfsLair_WaypointE,current-main-map-anchor,false,false,
f214c3b9089c09b4fb110fbe38df8811,Waypoint,Location_VH_DLC2_Waypoint02,absent-current-main-map,false,false,
f22ba7d557963d9409c7ee4217a7f416,Location,Location_VotD_SE01,absent-current-main-map,false,false,
f258aa8c13d60ed4fa470f32f47f7c97,Location,Location_ResourceDefensiblePosition01,current-main-map-anchor,false,false,
f27a8fdb9d92dfc4fa8b0d896a0ce5fe,HiddenLocation,Location_LizardfolksLair,current-main-map-anchor,true,false,
f27d5a60369c3224e884c84f46978bf2,Waypoint,Location_Chapter01Crossing36,current-main-map-anchor,false,false,
f2c878e95045153489275fa90cf91a17,Location,Location_DireNarlmarches_Village,absent-current-main-map,true,false,
f31e07b23242f8849a8feb734118cc4e,Waypoint,Location_Crossing23,current-main-map-anchor,false,false,
f450e536e69f26045977f217cb6d52d4,Waypoint,Location_CH06Crossing04,current-main-map-anchor,false,false,
f45825688d42f284ab889ed5179ed111,Waypoint,Location_Waypoint1,current-main-map-anchor,false,false,
f4586a08c0d0e854cbbfc704547cc13e,Waypoint,Location_CH04Crossing34,current-main-map-anchor,false,false,
f5263ef164746e94bbb7079575fc1dd2,SystemWaypoint,Location_VH_DLC2_Lair01_SystemWaypoint,absent-current-main-map,false,false,
f55e12b8844ddbe4a998a0631ada0eb7,Waypoint,Location_ThornRiverCampCrossing,current-main-map-anchor,false,false,
f5730ab5d34c3c44e9f096093d7c8ca3,SystemWaypoint,Location_GolemGoldLair_Waypoint,current-main-map-anchor,false,false,
f58fceb7a4dce4c458386293ecb82b6b,Waypoint,Location_VH_DLC2_Waypoint06,absent-current-main-map,false,false,
f6d199e44642f4e43a4bbad758affead,HiddenLocation,Location_LongWait,current-main-map-anchor,false,true,
f6ed6a3eecf825441ab05e9f22590f91,HiddenLocation,Location_SoulEaterLair,current-main-map-anchor,true,false,
f76c9ae87716ac04bb2f03544b11363b,Waypoint,Location_Chapter02Crossing20,current-main-map-anchor,false,false,
f7e60e3cc86a5dc45aa3cff8ff4711f6,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake07,absent-current-main-map,false,false,
f7ee29496ad203d419adf970f8e77591,Location,Location_Glenebon_Village,absent-current-main-map,true,false,
f7f1e78652e783b4f807d0096b7c6437,Waypoint,Location_Chapter01Crossing13,current-main-map-anchor,false,false,
f81c3e965021210478db607b0a90314d,Waypoint,Location_CH04Crossing18,current-main-map-anchor,false,false,
f83de5c382e087b4ab6ce0b7397a2a13,HiddenLocation,Location_Capital,current-main-map-anchor,true,false,
f85d7dcb3b306504386670aa6dca51e8,Waypoint,Location_SSCrossing18_Waypoint,current-main-map-anchor,false,false,
f9a1c1474e4026a4fae7c434f1081ab4,HiddenLocation,Location_Artisan_Woodmaster_FeyJokers,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
fa24b663552f62c43b6a5b57bf721f0c,SystemWaypoint,Location_VH_DLC2_SystemWaypoint_Fake09,absent-current-main-map,false,false,
fb11ed6a5ac0e1143ba8893b445935e4,Location,Location_ResourceGoldMine01,current-main-map-anchor,false,false,
fb6b4f047b7b1dd4aad1e1e8cdc8670e,Waypoint,Location_CH06Crossing22,current-main-map-anchor,false,false,
fb78556d554185941945f1d948b25f2b,Waypoint,Location_Crossing20_Waypoint,current-main-map-anchor,false,false,
fbe759173c4535f4d93d73c9f9e5fd6d,SystemWaypoint,Location_WhiteRose_Waypoint,current-main-map-anchor,false,false,
fbee1e9b1066cad4194befa2befee23f,HiddenLocation,Location_JaethalQ3_ElvesCamp,current-main-map-anchor,true,false,Kingmaker.Globalmap.Blueprints.LocationRestriction
fc172bd6414f0894aa1fc82cbd26aea7,Waypoint,Location_Chapter01Crossing11,current-main-map-anchor,false,false,
fd83af7ea5e7f5648b8c526b3f99a2b4,SystemWaypoint,Location_Puzzle04_Waypoint,current-main-map-anchor,false,false,
fd844f6001cbe944ea26a1254125d8e8,Waypoint,Location_VHCrossing02_Waypoint,current-main-map-anchor,false,false,
fdd0a78d83650f549b13c35019489a60,SystemWaypoint,Location_WorgLair_Waypoint,current-main-map-anchor,false,false,
fe1d29ac03fe2f74f978f3a80a0c718f,Waypoint,Location_ThornCrossing_Waypoint2,current-main-map-anchor,false,false,
fe20c2f967c1fad458a5794e2cb4d166,Waypoint,Location_TOLCrossing05_Waypoint,current-main-map-anchor,false,false,
fe52d85f4cebb0842ba73aecaf1d6163,Waypoint,Location_VH_DLC2_Waypoint08,absent-current-main-map,false,false,
fe6377844402cc34b9b2332ef2f5c89d,Waypoint,Location_Chapter02Crossing05,current-main-map-anchor,false,false,
fe89370edb7284b48ba0b00831c83a0a,Waypoint,Location_RiverFord_Crossroads,current-main-map-anchor,false,false,
fe8e2a4b337bca74297735548c8e26de,Waypoint,Location_Crossing32,current-main-map-anchor,false,false,
fec0b4c3a970232439d0b7366db9b73a,Waypoint,Location_Crossing29_Waypoint,current-main-map-anchor,false,false,
fec906f5068dbd3459207d48de1b8ac6,Landmark,Location_CandlemereTower,current-main-map-anchor,true,false,
ff52023267022de4dab21b23682b68b7,Landmark,Location_SilverstepLakeOutdoor,current-main-map-anchor,true,false,
ffc00404214252f449477c7fa104cf74,Waypoint,Location_Chapter02Crossing19,current-main-map-anchor,false,false,
fffc4c63407b0074a913677e1f3e0537,Waypoint,Location_CH04Crossing49,current-main-map-anchor,false,false,
